Id,Predicted
174796,12521
174797,7589
174798,4070
174799,597
174801,4250
174802,1534
174803,2632
174805,14619
174806,5142
174807,5608
174808,13005
174809,6127
174810,13455
174811,3100
174812,5820
174813,4693
174814,5175
174815,1661
174816,5941
174817,10877
174818,10007
174819,9148
174820,1677
174821,5442
174823,12677
174824,10463
174825,13876
174826,6163
174827,14408
174828,662
174829,4768
174830,11395
174831,11091
174832,10255
174833,1591
174834,5009
174835,11939
174836,14568
174837,2835
174838,9768
174839,5327
174840,12807
174841,7929
174842,9684
174843,5039
174844,11127
174845,132
174846,13067
174847,509
174848,1212
174849,13513
174850,2758
174851,4711
174852,10905
174853,8372
174854,10919
174855,3821
174856,14463
174857,14489
174858,6488
174859,13058
174860,14301
174861,12641
174862,85
174863,13881
174864,77
174865,12775
174866,3391
174867,9358
174868,6383
174871,2066
174872,13957
174873,12716
174874,13050
174875,5319
174876,553
174877,4324
174878,9546
174880,5513
174881,11884
174883,691
174884,8542
174885,477
174887,1916
174888,13255
174889,11766
174890,2257
174891,8045
174892,10184
174893,2205
174894,1807
174895,5419
174896,13854
174897,208
174898,14111
174901,6586
174902,5147
174904,14208
174905,12297
174906,7352
174907,9663
174908,9078
174909,10612
174910,7350
174911,13609
174912,8011
174913,2353
174914,1990
174915,7264
174916,10150
174917,10732
174918,5702
174919,9103
174920,2125
174921,10035
174922,12719
174923,13613
174924,8327
174925,13334
174926,12991
174927,5826
174928,14137
174929,6610
174930,451
174931,14283
174932,9659
174933,13574
174934,1165
174935,11386
174936,2118
174937,13247
174938,5474
174939,322
174940,15094
174941,10357
174942,12216
174943,9757
174944,1363
174945,13865
174946,7129
174947,475
174948,13150
174949,1315
174950,3475
174951,2652
174952,3750
174953,3144
174954,13825
174955,12801
174957,10900
174958,13600
174959,3451
174960,4540
174961,4744
174962,3
174963,10107
174964,3330
174965,2762
174966,4617
174967,13665
174968,6777
174969,12034
174970,14743
174971,12043
174972,6154
174973,13323
174974,3894
174975,2377
174976,5573
174977,2331
174978,6262
174979,13703
174980,6135
174981,15195
174982,6720
174983,4048
174984,4877
174985,10638
174986,9331
174987,741
174988,13780
174989,15455
174990,12148
174991,12830
174992,6785
174993,5991
174994,12843
174995,9532
174996,9333
174997,3527
174998,5842
174999,2528
175000,7796
175001,3688
175002,6917
175003,9739
175004,1173
175005,2847
175006,13691
175007,9232
175008,6453
175009,4706
175010,6371
175011,9393
175012,6181
175013,2284
175014,3098
175015,3534
175016,14742
175017,5927
175018,880
175019,8309
175020,11894
175021,12625
175022,14385
175023,4442
175024,3351
175025,561
175026,8881
175027,7806
175028,12031
175029,7152
175030,3463
175031,3736
175032,14346
175033,15498
175034,3395
175035,9389
175036,1642
175037,1550
175038,11449
175039,7732
175040,14179
175041,8904
175042,492
175043,5072
175044,13876
175045,4702
175046,10607
175047,13625
175048,1574
175049,11667
175050,9816
175051,1315
175052,5996
175053,10112
175054,621
175055,6044
175057,4259
175058,15023
175059,5617
175060,7774
175061,7383
175062,14503
175063,14719
175064,53
175065,9736
175066,2604
175067,12827
175068,1809
175069,11320
175070,3087
175071,3945
175072,1361
175073,466
175074,8792
175075,1159
175076,8926
175077,2912
175078,2360
175079,14633
175080,8057
175081,11202
175082,3624
175083,3571
175084,13305
175085,701
175086,2462
175087,3934
175088,13966
175089,10895
175090,2630
175092,10980
175093,13877
175094,11721
175095,2321
175096,504
175097,1489
175098,11994
175099,177
175100,13533
175101,9493
175102,6980
175103,11906
175104,9730
175105,3922
175106,3092
175107,4558
175108,12128
175109,11185
175110,1093
175111,498
175112,372
175113,12831
175114,14579
175115,14678
175116,13701
175119,5124
175120,12895
175121,13608
175122,8975
175123,4472
175124,14587
175125,6140
175126,7589
175127,9068
175128,12196
175129,13122
175130,5005
175131,12165
175132,10183
175133,4422
175134,11035
175135,3288
175136,2463
175137,13068
175138,3875
175139,8286
175140,13850
175141,14679
175142,2833
175143,10376
175144,14497
175146,14526
175147,3234
175148,2776
175149,9428
175150,11696
175151,8902
175152,5927
175153,5891
175154,4447
175155,10901
175156,10330
175157,8652
175158,13792
175160,5758
175161,10051
175162,10895
175163,10654
175164,20
175165,1883
175166,15052
175167,14525
175168,8829
175169,1868
175170,4239
175171,8950
175172,7070
175173,12362
175175,10565
175176,1378
175177,4033
175178,5964
175179,9361
175180,2996
175182,5980
175183,6908
175184,11200
175185,3989
175186,8912
175187,7648
175188,11975
175189,7259
175190,14141
175191,4258
175192,1754
175193,2552
175194,3834
175195,14914
175196,1101
175197,6118
175198,5879
175199,4672
175200,6066
175201,9760
175202,4618
175203,7424
175204,4596
175205,10329
175206,6562
175207,10144
175208,6176
175209,10569
175210,2147
175211,4462
175212,11691
175213,10662
175214,12501
175215,15118
175216,11757
175217,5920
175218,8682
175219,13897
175220,9179
175221,14033
175222,6682
175223,1413
175224,7164
175225,315
175226,13417
175227,7619
175228,15156
175229,1397
175230,9143
175231,9375
175232,2364
175233,11962
175234,188
175235,12242
175236,14589
175237,66
175238,11522
175239,15036
175240,10792
175241,3401
175242,3712
175244,8505
175245,15034
175246,8639
175247,2867
175248,15159
175249,5054
175250,3580
175251,10745
175252,5448
175253,7090
175254,9636
175255,7647
175256,6774
175257,4967
175259,449
175260,8254
175261,6142
175262,14552
175263,4855
175264,13060
175265,4962
175266,10968
175267,859
175269,337
175270,11918
175271,13475
175272,10186
175273,11613
175275,4113
175276,11958
175277,14358
175278,897
175279,14119
175280,1183
175281,13338
175282,14204
175283,1568
175284,9933
175285,11436
175286,9938
175287,6929
175288,12493
175289,14126
175291,8101
175292,3037
175293,3097
175294,3035
175295,5895
175296,4610
175297,12934
175298,3248
175299,10459
175300,8407
175301,5423
175302,2744
175303,6564
175304,14978
175305,366
175306,4146
175308,11212
175310,6112
175311,10993
175312,11200
175313,7331
175314,7342
175315,8242
175316,6058
175317,12665
175319,3394
175320,3604
175321,1983
175322,2182
175323,3416
175324,6217
175325,9392
175326,12669
175327,8802
175328,13630
175329,4016
175330,14961
175331,4801
175332,11935
175333,2503
175335,9126
175336,1954
175337,785
175338,8347
175339,9135
175340,13874
175341,12964
175342,9290
175343,14812
175344,3149
175345,12131
175346,14038
175347,7450
175348,7462
175349,3667
175350,10933
175351,13199
175352,12329
175353,12939
175354,4396
175355,6702
175356,7585
175357,4222
175358,13632
175359,10262
175360,11255
175361,3585
175362,2729
175363,6344
175364,608
175365,11913
175366,13289
175367,6239
175368,13587
175369,7711
175370,14540
175371,5313
175372,4472
175373,1881
175374,4226
175375,8376
175376,9231
175377,14161
175379,1412
175380,886
175381,2098
175382,13947
175383,10463
175384,300
175385,15497
175386,15390
175387,11170
175388,15326
175389,9167
175390,863
175391,3934
175392,146
175393,9301
175394,781
175395,9972
175396,10471
175397,9690
175398,7845
175399,13768
175400,5219
175401,3640
175402,1650
175403,9826
175405,9949
175406,1754
175407,12454
175408,4109
175409,10968
175410,8603
175412,14902
175414,12988
175415,2300
175416,1609
175417,614
175419,438
175420,9160
175421,3134
175422,8430
175423,12957
175424,4042
175425,9276
175426,12438
175427,5270
175428,9010
175430,10808
175431,5754
175432,14629
175433,15286
175434,1274
175435,682
175436,4409
175437,522
175438,6334
175439,11182
175440,11232
175441,1070
175442,7173
175443,8493
175444,3272
175445,14757
175446,970
175447,2835
175448,15452
175449,7696
175450,14539
175451,2331
175452,8376
175453,7999
175455,13582
175456,11466
175457,12324
175458,4682
175459,7506
175460,15214
175461,12292
175462,62
175463,1998
175464,474
175465,13679
175466,14505
175467,8887
175468,5
175469,11406
175470,2359
175471,1836
175472,3926
175473,8088
175474,549
175475,10120
175476,9961
175477,11139
175478,14224
175479,1166
175480,14419
175482,11338
175483,14957
175484,7287
175485,7157
175486,3519
175487,5967
175488,13046
175489,5894
175490,12415
175491,9477
175492,2582
175493,4155
175494,10526
175495,12087
175496,9863
175497,4654
175498,3173
175499,1379
175500,10401
175501,2610
175502,10257
175503,5275
175504,5086
175505,12826
175506,14731
175507,7849
175508,7691
175509,13659
175510,7719
175511,15257
175512,1887
175513,2917
175514,10489
175515,4673
175516,3053
175517,2404
175518,10273
175519,8645
175520,15427
175521,7
175522,10187
175523,13709
175524,13311
175525,1025
175526,11055
175527,9746
175528,154
175529,731
175530,13742
175531,8233
175532,1305
175533,12796
175534,2011
175535,3885
175536,11508
175537,2204
175538,1072
175539,4187
175540,7914
175541,15286
175542,14050
175543,5009
175544,6111
175545,6417
175546,107
175547,1986
175548,1009
175549,8035
175550,3099
175551,2689
175553,4870
175554,13379
175555,13576
175556,11092
175557,10426
175558,14297
175559,1917
175561,4513
175562,11657
175563,8654
175564,13770
175565,8097
175566,4856
175567,10354
175568,1069
175569,924
175570,3478
175571,13687
175572,556
175573,8980
175574,11468
175575,3123
175576,6861
175577,366
175578,7230
175579,4041
175580,980
175581,6143
175582,8173
175583,7530
175585,13117
175587,15082
175588,11954
175589,1231
175590,2675
175591,14004
175593,460
175594,5720
175595,6627
175596,7258
175597,12766
175598,3336
175599,6936
175600,9319
175601,3380
175602,14147
175603,158
175604,6773
175605,6888
175606,4546
175607,6721
175608,13337
175609,4346
175610,1593
175611,4770
175612,6390
175613,3075
175614,10828
175615,2694
175616,13808
175617,4718
175618,12060
175619,9229
175620,4928
175622,12484
175623,5224
175624,6727
175625,7454
175626,1043
175627,14263
175628,4790
175629,4841
175630,9145
175631,12056
175633,7523
175634,7534
175635,13632
175636,6181
175637,2946
175638,7277
175639,8820
175640,3509
175641,2260
175642,2734
175643,2837
175645,8928
175646,8558
175647,11730
175648,8156
175649,11126
175650,7426
175651,15265
175652,11129
175653,12708
175654,1542
175655,9229
175656,6195
175657,10698
175658,3792
175659,4824
175660,14778
175661,4829
175662,1451
175663,7166
175664,5022
175665,7299
175666,10113
175667,242
175668,2778
175669,15160
175671,2492
175672,7648
175674,280
175675,7196
175676,1296
175677,8256
175678,13867
175679,5031
175680,1283
175681,5438
175682,6046
175684,6164
175685,10018
175686,1441
175687,12751
175688,5606
175689,3585
175690,9457
175691,3541
175693,7297
175694,14917
175695,872
175696,9563
175697,13492
175698,7212
175699,15237
175700,11138
175701,11828
175702,14839
175703,9657
175704,5982
175705,8626
175706,8670
175707,3803
175708,11805
175709,13697
175710,477
175711,15151
175712,13321
175713,2730
175714,2349
175716,13575
175717,4310
175718,3023
175719,8727
175720,7586
175721,11356
175722,13520
175723,11670
175724,13863
175725,8015
175726,13183
175727,8326
175728,11171
175729,13770
175730,15399
175731,10397
175732,4691
175733,14632
175734,7123
175735,6685
175736,7968
175737,2236
175738,1510
175739,13018
175740,9773
175741,11744
175742,9734
175743,7358
175744,3223
175745,3904
175746,6363
175747,2887
175748,14479
175749,14289
175750,10013
175751,4076
175752,1567
175754,12503
175755,2427
175756,1382
175757,5995
175758,12972
175759,981
175760,1134
175761,1683
175762,5112
175764,12299
175765,6765
175766,4612
175767,1205
175768,3981
175769,2873
175770,11787
175771,9119
175772,6832
175773,2287
175774,8848
175775,11329
175776,10346
175777,6939
175778,7944
175779,5121
175780,9087
175782,445
175784,9659
175785,5059
175786,8983
175787,3575
175788,13165
175791,10134
175792,10878
175793,1241
175794,14243
175795,13593
175796,10086
175797,3046
175798,11898
175799,4071
175800,11862
175801,8731
175802,6102
175803,8164
175804,5778
175805,14766
175806,11781
175807,14887
175808,10608
175809,10684
175810,7629
175811,14127
175812,11138
175813,14702
175814,8783
175815,13788
175816,10327
175817,14932
175818,12142
175819,611
175820,2803
175821,3580
175822,14754
175823,2443
175824,13189
175825,12641
175826,11589
175827,12658
175828,1228
175829,4169
175830,7311
175831,11395
175832,3057
175833,11329
175834,860
175835,9460
175836,9182
175837,9717
175838,7772
175840,11793
175841,2825
175842,6238
175843,7288
175844,2954
175846,15183
175847,4907
175848,11116
175849,7425
175850,12807
175851,9623
175852,11303
175853,2484
175854,474
175855,3169
175856,10045
175857,11196
175858,9480
175859,3397
175860,11875
175861,1349
175862,15085
175863,5577
175864,4571
175865,9696
175866,2568
175867,126
175868,1691
175869,2660
175871,6369
175872,12382
175873,2259
175874,3092
175875,4766
175876,9434
175877,4572
175878,14276
175879,2
175881,8629
175883,6581
175884,10162
175885,11640
175886,13811
175887,60
175888,5799
175889,14094
175890,232
175891,1221
175892,7891
175893,1009
175895,15419
175896,14240
175897,7269
175898,6137
175899,10443
175900,11692
175901,7534
175902,7438
175903,3419
175906,5984
175907,7196
175908,14062
175909,13587
175910,2921
175911,2732
175912,8638
175914,9404
175915,1272
175916,6058
175917,534
175918,11490
175920,6159
175921,11041
175922,3761
175923,6474
175924,7809
175925,14163
175926,8605
175927,1425
175929,5331
175930,4919
175931,5829
175932,15458
175933,2348
175934,9279
175935,5939
175936,6128
175937,12946
175938,1280
175939,10882
175941,13435
175942,2730
175943,8144
175944,7803
175945,12396
175946,149
175947,6894
175949,14213
175950,7480
175951,15356
175952,15254
175953,2607
175954,13032
175955,4120
175956,2450
175957,8168
175958,3751
175959,10943
175960,7297
175961,15275
175962,12117
175963,5926
175964,6292
175965,12411
175967,10998
175968,233
175969,12444
175970,12269
175971,11410
175972,10623
175973,6736
175974,6053
175975,5792
175976,6432
175977,9916
175978,115
175979,11611
175981,13844
175982,10270
175983,12390
175984,327
175985,11053
175986,2158
175987,12475
175988,2325
175989,3035
175990,3834
175991,5236
175992,9520
175993,6644
175994,9497
175995,10496
175996,7187
175997,11413
175998,11877
175999,4345
176000,9441
176002,10821
176005,4632
176006,3323
176007,8305
176008,2593
176009,9931
176010,8463
176011,10736
176012,8787
176013,1570
176014,13350
176015,10633
176016,7999
176017,8508
176018,5725
176019,6919
176020,12514
176021,3414
176022,2239
176023,9366
176025,2128
176026,10487
176027,10004
176028,11020
176029,7397
176030,2614
176031,2250
176032,10219
176033,2411
176034,1685
176035,267
176036,2431
176037,14491
176038,8392
176039,6674
176040,1819
176041,14888
176042,13639
176043,14209
176044,10869
176045,15171
176046,10780
176047,14741
176048,7499
176049,6372
176050,3694
176051,1557
176052,2951
176053,10231
176054,8498
176055,3862
176056,12931
176057,6286
176059,7338
176060,1374
176061,485
176062,15217
176063,811
176064,8377
176065,1371
176066,8283
176067,3666
176068,11174
176069,11586
176070,12682
176071,9669
176072,4341
176073,14950
176074,4522
176075,5108
176076,11302
176077,8039
176078,4050
176079,4730
176080,8872
176082,626
176083,4369
176084,14301
176085,6047
176086,12156
176087,5682
176089,11474
176090,5171
176091,5707
176092,5029
176093,7456
176094,7020
176095,1414
176096,7403
176098,1633
176099,5506
176100,4713
176101,9526
176102,2726
176104,462
176105,4759
176106,12335
176107,8550
176108,15497
176109,6993
176110,1492
176111,4846
176112,11723
176113,1837
176114,14704
176115,9391
176116,5169
176117,13249
176118,8069
176119,11897
176120,14862
176121,5929
176122,2124
176123,14809
176124,4663
176125,10340
176126,12222
176127,1444
176128,657
176129,11294
176130,7606
176131,12062
176132,458
176133,14132
176134,8465
176135,4747
176136,7925
176137,2982
176138,3483
176139,8391
176140,8416
176141,24
176142,12855
176143,2896
176144,5303
176145,12791
176146,9752
176147,10924
176148,1611
176149,11415
176150,4781
176151,3604
176152,1890
176153,11064
176155,2016
176156,14201
176157,4907
176158,9789
176159,5745
176160,3286
176161,3049
176162,1064
176163,14353
176164,8501
176165,5976
176166,5597
176167,4109
176168,9029
176169,10676
176170,2292
176171,5040
176172,7041
176173,5979
176174,3684
176175,8183
176176,10002
176177,9786
176178,11624
176179,13558
176180,1048
176181,4047
176182,12645
176183,10536
176184,4428
176185,9939
176186,7732
176187,1956
176188,1385
176189,3341
176190,12155
176191,7322
176192,12857
176193,5621
176194,10194
176195,5793
176196,9447
176197,7545
176198,5874
176199,135
176200,10271
176201,5340
176202,14379
176203,8001
176204,15410
176205,13234
176206,6384
176208,5091
176209,8374
176210,8061
176211,11128
176212,5319
176213,5311
176214,4530
176215,2677
176216,1552
176217,12716
176218,791
176219,1493
176220,14441
176221,12460
176222,2160
176225,3698
176226,497
176227,1357
176228,6861
176229,14557
176230,9376
176231,4509
176232,1265
176233,8286
176234,14445
176235,958
176236,5966
176237,2597
176238,10579
176239,12176
176240,1997
176241,8391
176242,3663
176243,15123
176244,6769
176245,8303
176246,4251
176247,11827
176248,3308
176249,12970
176250,997
176251,1959
176252,8011
176253,1188
176254,11237
176255,11328
176256,14996
176257,2389
176258,5145
176259,10062
176260,10324
176261,15458
176263,1583
176264,14213
176265,7160
176266,6534
176267,7358
176268,4485
176269,14201
176270,4949
176271,2384
176272,15025
176273,6245
176274,731
176275,10125
176277,11475
176278,10258
176279,2536
176280,9273
176281,2883
176282,5030
176283,7630
176284,11137
176285,6479
176286,9292
176287,2256
176288,8441
176289,12466
176290,1815
176291,10727
176292,1930
176293,169
176294,1814
176295,6655
176296,4742
176297,1698
176298,2890
176299,13482
176300,12743
176301,14052
176302,9955
176303,3620
176304,7556
176306,11790
176307,10334
176308,8025
176310,3401
176311,11970
176312,10230
176313,13887
176314,2854
176315,4467
176316,2735
176317,10886
176318,5671
176319,9800
176320,5275
176321,8352
176322,11451
176323,11783
176324,7394
176325,12887
176327,5733
176328,4153
176329,6816
176330,10537
176331,13134
176332,11349
176333,7920
176334,14387
176335,514
176336,11044
176337,4855
176340,1472
176341,5415
176342,13523
176343,12505
176344,12997
176345,4111
176346,7293
176347,1462
176348,784
176349,8412
176350,10472
176351,1310
176352,8227
176353,2121
176354,5890
176355,12550
176356,1889
176357,7979
176358,547
176359,6861
176360,7748
176361,10140
176362,12785
176363,4677
176364,9515
176365,7847
176366,11268
176367,10926
176368,281
176369,9493
176370,293
176371,7020
176372,11988
176373,14809
176374,1436
176375,8664
176376,5202
176377,2469
176378,9717
176379,5338
176380,4021
176381,3379
176382,12209
176383,1153
176384,4953
176385,7949
176386,9447
176387,13555
176388,12561
176389,8913
176390,9235
176391,14869
176392,5875
176394,5734
176395,5842
176396,15476
176397,1325
176398,12823
176399,9747
176400,9425
176401,3226
176402,11362
176403,11769
176404,9422
176405,7811
176406,774
176407,12704
176408,12696
176409,11134
176410,1144
176411,9708
176412,12425
176413,13013
176414,8211
176415,1744
176416,14060
176417,1316
176418,11308
176419,10900
176420,8822
176421,10220
176423,11450
176424,810
176425,1005
176426,6217
176427,14740
176428,7805
176429,12185
176430,1029
176431,13228
176432,8765
176433,7184
176434,5732
176435,3400
176436,11301
176437,1713
176438,535
176439,7480
176440,8166
176441,1385
176442,183
176443,3708
176444,487
176445,14195
176446,15077
176447,5299
176448,12741
176449,8649
176450,4098
176451,14902
176452,3432
176454,13373
176455,4630
176456,3029
176457,6751
176458,6075
176459,94
176460,11455
176461,13486
176462,12809
176463,9720
176464,758
176465,5073
176466,12138
176467,7624
176468,9395
176469,9459
176470,3365
176471,5587
176472,13691
176473,9212
176474,13015
176475,7524
176476,6263
176478,2483
176479,836
176480,11245
176481,4707
176482,10054
176483,7859
176484,1722
176486,8461
176487,5750
176488,6424
176489,1000
176490,6280
176491,279
176492,4390
176493,13082
176494,7700
176495,12436
176496,14643
176497,1297
176498,1209
176499,8588
176500,885
176501,4513
176502,13230
176503,7016
176504,13832
176505,4315
176506,10524
176507,10941
176508,1045
176509,3524
176510,9213
176511,10741
176512,12373
176513,11537
176514,970
176515,1534
176517,5009
176518,5469
176520,3074
176521,1423
176522,12338
176523,4001
176524,11925
176525,11413
176526,10843
176527,10744
176528,2394
176529,27
176530,13224
176531,10493
176532,5598
176533,9028
176534,53
176535,4582
176536,509
176537,6479
176538,12747
176539,12136
176540,3571
176541,14704
176542,6716
176544,3652
176545,2218
176547,5927
176548,1939
176549,119
176550,7659
176551,11348
176552,11006
176553,6579
176554,7412
176555,9035
176556,12824
176557,2981
176558,1495
176559,2707
176560,8670
176561,952
176562,12815
176564,11591
176565,4198
176566,5142
176567,12128
176568,2237
176569,15350
176570,8119
176571,14020
176572,9806
176573,7667
176574,9931
176575,7086
176576,8768
176577,12132
176578,1499
176579,14357
176580,13289
176581,3440
176582,15438
176583,9743
176584,10886
176585,12062
176586,4522
176587,12753
176588,14824
176589,7104
176591,1566
176592,5163
176593,519
176594,7554
176595,14849
176597,13010
176598,8671
176599,1436
176600,2536
176601,9197
176602,8699
176603,6904
176604,12954
176605,4669
176606,3784
176607,14153
176608,353
176609,12229
176610,13026
176611,7008
176612,8906
176613,13990
176614,5457
176615,5259
176616,9084
176617,3095
176618,7877
176619,6086
176620,11977
176621,2938
176622,14425
176623,11623
176625,4776
176626,14241
176628,12162
176629,15080
176631,999
176632,10258
176633,9687
176634,7776
176635,3293
176637,6245
176638,11351
176639,8118
176640,2264
176641,4229
176643,5110
176644,7775
176645,11592
176647,1629
176648,616
176649,3592
176650,5120
176651,5550
176652,13691
176653,6435
176655,14414
176656,11386
176657,1648
176658,1232
176659,7905
176660,222
176661,9916
176662,4081
176663,13810
176664,10415
176665,9593
176666,1981
176667,4765
176668,9811
176669,2714
176670,10874
176671,7768
176672,10469
176673,4120
176675,3010
176676,13715
176677,1269
176678,8023
176679,9841
176680,11588
176681,9862
176682,7601
176683,9979
176684,543
176685,13921
176686,4767
176687,6128
176688,4367
176689,8562
176690,1424
176691,12469
176693,5708
176694,12995
176695,4144
176696,15210
176697,2208
176698,14503
176699,10517
176700,12780
176701,863
176702,791
176703,9614
176704,9435
176706,287
176707,4225
176708,14180
176709,6984
176710,1469
176711,6867
176712,7462
176713,9948
176715,3947
176716,2838
176717,532
176718,1889
176719,13591
176720,9901
176721,5408
176723,13608
176724,96
176725,7262
176726,7958
176727,2829
176728,1362
176729,1337
176730,13131
176731,13754
176732,15078
176733,5656
176734,6622
176735,12169
176736,7819
176737,10132
176738,4040
176739,5906
176740,6183
176741,14510
176742,13152
176743,9269
176744,7647
176745,7125
176746,15216
176747,6574
176748,8020
176749,971
176750,10298
176751,11978
176752,5502
176754,3111
176755,14777
176756,13100
176757,72
176758,9067
176759,1201
176760,13119
176761,12979
176762,3862
176763,11874
176764,9977
176765,3443
176766,10358
176767,14501
176768,14929
176770,1326
176771,15068
176772,586
176773,1223
176774,6947
176775,419
176776,3972
176777,8055
176778,5101
176779,474
176780,2038
176781,435
176782,1302
176783,2210
176784,6029
176786,13384
176787,2548
176788,716
176789,14819
176790,12083
176792,3657
176793,8313
176794,1447
176795,8175
176796,12512
176797,7754
176798,3562
176799,2615
176800,957
176801,5111
176802,12203
176803,6415
176804,14141
176805,7009
176806,7128
176807,505
176808,14630
176809,11148
176811,2947
176812,13297
176813,5848
176814,5708
176815,2427
176816,14779
176817,5408
176819,3083
176820,15301
176821,4025
176822,10424
176823,8602
176825,13267
176826,4118
176827,2953
176828,2956
176829,595
176830,12459
176831,1291
176832,4742
176833,12491
176834,2006
176835,665
176836,1690
176838,4142
176839,5248
176840,3550
176841,9547
176842,11578
176843,9369
176844,10589
176845,12301
176846,14179
176847,7521
176848,3333
176849,1640
176850,15246
176851,322
176852,983
176853,7589
176854,3244
176855,15348
176857,9656
176858,8403
176859,3788
176860,13563
176861,11966
176862,4103
176863,9841
176864,6495
176865,5751
176866,12063
176867,10474
176868,9318
176869,2297
176870,4426
176871,10910
176872,5051
176873,14597
176874,12399
176875,5040
176876,2924
176877,3612
176878,12091
176879,6028
176880,15286
176881,10250
176883,1907
176884,3949
176885,12783
176886,10062
176887,5915
176888,1074
176889,11868
176890,2429
176891,3525
176892,13766
176893,9405
176894,12804
176895,5593
176896,1925
176897,3349
176898,10432
176899,4532
176900,14798
176901,1526
176902,7930
176904,1611
176905,464
176906,6007
176907,1740
176908,8343
176909,8842
176910,4077
176912,4462
176913,13363
176915,7693
176916,15377
176917,3916
176918,1421
176919,11027
176920,9339
176921,4424
176922,404
176923,7993
176924,973
176925,13597
176926,10447
176927,12161
176928,4581
176929,9261
176930,9421
176931,11904
176932,1494
176933,9844
176934,10545
176936,4151
176937,3136
176938,8699
176939,6199
176940,8495
176941,3352
176942,9299
176943,11942
176944,3475
176945,9248
176946,2725
176947,7115
176948,4864
176949,7261
176950,2731
176951,1347
176952,1015
176953,1254
176954,8860
176955,11914
176956,6474
176957,1399
176959,9366
176960,12211
176961,4277
176962,14459
176963,2770
176964,6062
176965,15173
176966,13258
176967,7040
176968,15145
176969,757
176970,1138
176971,4888
176972,14309
176973,305
176974,14697
176975,11277
176977,548
176978,3686
176979,5837
176980,11169
176981,11626
176982,5650
176983,12318
176984,953
176985,14240
176986,9915
176987,85
176988,13308
176989,14728
176990,3491
176991,14444
176992,11639
176994,4265
176995,14096
176996,9226
176997,356
176998,10029
176999,13236
177000,1180
177001,7897
177002,4646
177003,1366
177004,12965
177005,6001
177006,9369
177007,12772
177008,7590
177009,9404
177010,14186
177011,6272
177012,12036
177013,11607
177014,12275
177015,5853
177017,12747
177018,5199
177019,11232
177020,2507
177021,12856
177022,9760
177024,9261
177025,5373
177026,10833
177027,13235
177028,11292
177029,12494
177030,12395
177031,11206
177032,5647
177033,6140
177034,11749
177035,6834
177036,878
177037,14305
177038,12524
177039,4123
177040,966
177041,4237
177042,5567
177043,2341
177044,3584
177045,4443
177046,12819
177047,6185
177048,11426
177049,3447
177050,8694
177052,2377
177053,6781
177054,867
177055,8233
177056,3220
177057,6153
177058,7603
177059,13024
177060,14674
177061,15263
177062,10272
177063,1665
177064,5046
177065,14820
177066,12918
177067,1823
177068,11758
177069,12842
177071,3450
177072,6076
177073,7855
177074,6967
177075,4617
177076,8848
177078,9141
177079,12973
177080,5453
177081,14754
177082,5012
177083,6627
177084,4164
177085,5785
177086,2260
177087,8942
177088,8793
177089,10971
177090,3585
177091,1706
177092,2292
177093,5885
177094,5562
177095,7484
177096,4334
177097,9065
177098,6084
177099,4589
177100,10672
177101,6010
177102,8262
177103,6707
177104,15235
177105,12029
177106,11723
177107,11332
177108,10219
177109,6518
177110,10183
177111,6921
177112,9008
177113,6675
177114,11220
177115,9143
177116,13638
177117,7181
177118,4658
177119,13718
177120,13696
177121,3655
177122,7285
177124,6799
177125,6183
177126,10421
177127,4822
177128,8374
177129,6292
177130,13812
177131,6459
177132,10238
177134,9983
177135,13548
177136,5097
177137,1843
177138,9552
177139,520
177140,6053
177141,14181
177142,14599
177143,5857
177144,11979
177145,2574
177146,6581
177147,654
177148,11938
177149,3271
177150,4433
177151,1745
177153,3142
177154,12146
177155,2569
177157,2381
177158,14781
177159,4698
177160,7465
177161,13483
177162,11425
177163,8367
177164,4205
177165,7956
177166,11617
177167,4705
177168,14272
177169,7560
177170,15485
177171,6321
177172,15257
177173,3984
177174,13383
177175,13322
177176,11728
177177,8834
177178,7792
177179,7716
177180,11173
177181,1462
177182,8327
177183,6022
177184,8903
177185,13994
177186,7158
177187,4264
177188,4727
177189,8069
177190,7635
177191,9847
177192,2997
177193,4236
177194,4108
177195,9874
177196,12127
177197,14132
177198,9658
177199,5012
177200,9296
177201,5792
177202,9123
177203,1588
177204,10186
177205,8318
177206,1507
177207,15325
177208,10614
177209,10911
177210,7078
177211,3374
177212,9950
177213,7347
177214,9809
177215,1969
177216,1988
177217,12679
177218,9196
177219,1916
177220,10895
177221,5540
177222,15458
177223,14515
177224,12713
177225,5709
177226,5250
177227,13312
177228,371
177229,2455
177230,4004
177231,511
177233,8755
177234,6163
177236,6384
177237,8678
177238,7685
177239,3774
177240,12319
177241,8327
177242,8635
177243,1921
177244,7815
177245,1375
177246,7579
177247,12953
177248,4446
177249,13173
177250,8704
177251,10184
177252,13043
177253,9440
177255,12891
177256,3162
177257,7992
177258,704
177259,12134
177260,3128
177261,5817
177262,13103
177263,2395
177265,11693
177266,12442
177267,9082
177268,363
177269,10279
177270,4667
177271,4994
177273,147
177274,7131
177275,8793
177276,8914
177277,13432
177278,7953
177279,9972
177280,5272
177281,9641
177282,14965
177283,8759
177284,8290
177285,9172
177286,2619
177287,11235
177289,13098
177290,5966
177291,13732
177292,563
177293,7057
177294,5725
177296,8333
177297,13113
177298,6299
177299,11228
177300,1123
177301,14131
